bankId;cid;account
3;9011;PL88107719960000000000005995
1;9013;PL88102024980000000000005999
1;9014;PL88102024980000000000006000
2;9014;PL88107719950000000000006001
1;9015;PL88102024980000000000006002
2;9015;PL88107719950000000000006004
3;9015;PL88107719960000000000006003
3;9015;PL88107719960000000000006005
3;9015;PL88107719960000000000006006
1;9017;PL88102024980000000000006009
3;9017;PL88107719960000000000006010
1;9024;PL88102024980000000000006020
2;9024;PL88107719950000000000006021
2;9024;PL88107719950000000000006023
4;9024;PL88107719980000000000006022
1;9025;PL88102024980000000000006024
1;9028;PL88102024980000000000006027
3;9028;PL88107719960000000000006028
1;9029;PL88102024980000000000006029
3;9029;PL88107719960000000000006031
4;9029;PL88107719980000000000006030
1;9031;PL88102024980000000000006038
1;9032;PL88102024980000000000006039
1;9037;PL88102024980000000000006044
1;9039;PL88102024980000000000006046
1;9040;PL88102024980000000000006047
2;9040;PL88107719950000000000006048
1;9041;PL88102024980000000000006049
2;9041;PL88107719950000000000006050
3;9041;PL88107719960000000000006051
4;9041;PL88107719980000000000006052
1;9044;PL88102024980000000000006057
2;9044;PL88107719950000000000006058
1;9047;PL88102024980000000000006065
1;9048;PL88102024980000000000006066
3;9048;PL88107719960000000000006067
1;9050;PL88102024980000000000006070
3;9050;PL88107719960000000000006071
1;9054;PL88102024980000000000006079
3;9054;PL88107719960000000000006082
4;9054;PL88107719980000000000006080
4;9054;PL88107719980000000000006081
1;9055;PL88102024980000000000006083
2;9055;PL88107719950000000000006084
2;9055;PL88107719950000000000006085
1;9061;PL88102024980000000000006099
1;9062;PL88102024980000000000006100
3;9062;PL88107719960000000000006101
1;9063;PL88102024980000000000006102
2;9063;PL88107719950000000000006103
1;9064;PL88102024980000000000006104
1;9068;PL88102024980000000000006113
2;9068;PL88107719950000000000006116
3;9068;PL88107719960000000000006115
4;9068;PL88107719980000000000006114
1;9072;PL88102024980000000000006125
2;9072;PL88107719950000000000006126
1;9076;PL88102024980000000000006138
4;9076;PL88107719980000000000006139
1;9077;PL88102024980000000000006140
3;9077;PL88107719960000000000006141
1;9078;PL88102024980000000000006142
1;9079;PL88102024980000000000006143
2;9079;PL88107719950000000000006144
2;9079;PL88107719950000000000006146
3;9079;PL88107719960000000000006145
1;9080;PL88102024980000000000006147
1;9082;PL88102024980000000000006149
1;9083;PL88102024980000000000006150
1;9086;PL88102024980000000000006156
2;9086;PL88107719950000000000006158
3;9086;PL88107719960000000000006157
4;9086;PL88107719980000000000006159
1;9087;PL88102024980000000000006160
1;9088;PL88102024980000000000006161
3;9088;PL88107719960000000000006162
3;9088;PL88107719960000000000006163
4;9088;PL88107719980000000000006164
1;9093;PL88102024980000000000006171
2;9093;PL88107719950000000000006172
1;9095;PL88102024980000000000006175
1;9096;PL88102024980000000000006176
4;9096;PL88107719980000000000006177
1;9098;PL88102024980000000000006183
2;9098;PL88107719950000000000006184
1;9101;PL88102024980000000000006192
1;9102;PL88102024980000000000006193
2;9102;PL88107719950000000000006194
1;9103;PL88102024980000000000006195
2;9103;PL88107719950000000000006196
4;9103;PL88107719980000000000006197
4;9103;PL88107719980000000000006198
1;9104;PL88102024980000000000006199
2;9104;PL88107719950000000000006200
1;9105;PL88102024980000000000006201
2;9105;PL88107719950000000000006202
3;9105;PL88107719960000000000006203
3;9105;PL88107719960000000000006204
1;9109;PL88102024980000000000006211
3;9109;PL88107719960000000000006212
1;9110;PL88102024980000000000006213
2;9110;PL88107719950000000000006214
3;9110;PL88107719960000000000006215
1;9111;PL88102024980000000000006216
3;9111;PL88107719960000000000006217
1;9112;PL88102024980000000000006218
4;9112;PL88107719980000000000006219
1;9113;PL88102024980000000000006220
3;9113;PL88107719960000000000006221
1;9114;PL88102024980000000000006222
3;9114;PL88107719960000000000006223
3;9114;PL88107719960000000000006224
3;9114;PL88107719960000000000006225
1;9118;PL88102024980000000000006237
3;9118;PL88107719960000000000006238
1;9119;PL88102024980000000000006239
4;9119;PL88107719980000000000006240
1;9120;PL88102024980000000000006241
3;9120;PL88107719960000000000006242
1;9123;PL88102024980000000000006249
1;9124;PL88102024980000000000006250
4;9124;PL88107719980000000000006251
4;9124;PL88107719980000000000006252
1;9125;PL88102024980000000000006253
2;9125;PL88107719950000000000006254
3;9125;PL88107719960000000000006255
1;9128;PL88102024980000000000006261
2;9128;PL88107719950000000000006264
3;9128;PL88107719960000000000006262
4;9128;PL88107719980000000000006263
1;9129;PL88102024980000000000006265
2;9129;PL88107719950000000000006266
1;9131;PL88102024980000000000006270
2;9131;PL88107719950000000000006271
1;9132;PL88102024980000000000006272
3;9132;PL88107719960000000000006273
4;9132;PL88107719980000000000006274
1;9134;PL88102024980000000000006278
2;9134;PL88107719950000000000006279
1;9136;PL88102024980000000000006285
3;9136;PL88107719960000000000006287
4;9136;PL88107719980000000000006286
1;9138;PL88102024980000000000006289
1;9139;PL88102024980000000000006290
1;9140;PL88102024980000000000006291
1;9145;PL88102024980000000000006298
1;9147;PL88102024980000000000006300
3;9147;PL88107719960000000000006301
1;9150;PL88102024980000000000006306
2;9150;PL88107719950000000000006307
4;9150;PL88107719980000000000006308
1;9152;PL88102024980000000000006311
3;9152;PL88107719960000000000006312
3;9152;PL88107719960000000000006313
1;9156;PL88102024980000000000006321
4;9156;PL88107719980000000000006322
1;9158;PL88102024980000000000006326
3;9158;PL88107719960000000000006327
3;9158;PL88107719960000000000006328
1;9159;PL88102024980000000000006329
4;9159;PL88107719980000000000006330
1;9161;PL88102024980000000000006332
2;9161;PL88107719950000000000006334
4;9161;PL88107719980000000000006333
1;9163;PL88102024980000000000006337
4;9163;PL88107719980000000000006338
1;9164;PL88102024980000000000006339
1;9166;PL88102024980000000000006341
4;9166;PL88107719980000000000006342
1;9169;PL88102024980000000000006345
1;9171;PL88102024980000000000006347
3;9171;PL88107719960000000000006348
1;9173;PL88102024980000000000006351
2;9173;PL88107719950000000000006352
1;9174;PL88102024980000000000006353
4;9174;PL88107719980000000000006354
1;9175;PL88102024980000000000006355
2;9175;PL88107719950000000000006356
1;9176;PL88102024980000000000006357
4;9176;PL88107719980000000000006358
1;9184;PL88102024980000000000006371
1;9185;PL88102024980000000000006372
4;9185;PL88107719980000000000006373
1;9186;PL88102024980000000000006374
1;9188;PL88102024980000000000006377
1;9190;PL88102024980000000000006379
1;9191;PL88102024980000000000006380
1;9193;PL88102024980000000000006385
1;9194;PL88102024980000000000006386
1;9202;PL88102024980000000000006403
1;9203;PL88102024980000000000006404
4;9203;PL88107719980000000000006405
4;9203;PL88107719980000000000006406
1;9204;PL88102024980000000000006407
3;9204;PL88107719960000000000006408
3;9204;PL88107719960000000000006409
1;9206;PL88102024980000000000006411
3;9206;PL88107719960000000000006412
1;9207;PL88102024980000000000006413
4;9207;PL88107719980000000000006414
1;9208;PL88102024980000000000006415
3;9208;PL88107719960000000000006416
1;9212;PL88102024980000000000006425
3;9212;PL88107719960000000000006426
4;9212;PL88107719980000000000006427
1;9214;PL88102024980000000000006430
2;9214;PL88107719950000000000006433
3;9214;PL88107719960000000000006432
4;9214;PL88107719980000000000006431
4;9214;PL88107719980000000000006434
1;9216;PL88102024980000000000006438
3;9216;PL88107719960000000000006439
1;9217;PL88102024980000000000006440
4;9217;PL88107719980000000000006441
1;9218;PL88102024980000000000006442
2;9218;PL88107719950000000000006445
4;9218;PL88107719980000000000006443
4;9218;PL88107719980000000000006444
1;9219;PL88102024980000000000006446
3;9219;PL88107719960000000000006447
1;9221;PL88102024980000000000006450
3;9221;PL88107719960000000000006451
1;9222;PL88102024980000000000006452
3;9222;PL88107719960000000000006453
1;9224;PL88102024980000000000006456
3;9224;PL88107719960000000000006458
4;9224;PL88107719980000000000006457
4;9224;PL88107719980000000000006459
1;9226;PL88102024980000000000006462
2;9226;PL88107719950000000000006463
1;9228;PL88102024980000000000006465
4;9228;PL88107719980000000000006466
1;9229;PL88102024980000000000006467
1;9235;PL88102024980000000000006478
2;9235;PL88107719950000000000006481
3;9235;PL88107719960000000000006479
4;9235;PL88107719980000000000006480
1;9237;PL88102024980000000000006484
4;9237;PL88107719980000000000006485
1;9238;PL88102024980000000000006486
4;9238;PL88107719980000000000006487
1;9241;PL88102024980000000000006493
4;9241;PL88107719980000000000006494
1;9242;PL88102024980000000000006495
2;9242;PL88107719950000000000006496
3;9242;PL88107719960000000000006497
1;9243;PL88102024980000000000006498
2;9243;PL88107719950000000000006499
1;9246;PL88102024980000000000006504
4;9246;PL88107719980000000000006505
1;9247;PL88102024980000000000006506
1;9248;PL88102024980000000000006507
2;9248;PL88107719950000000000006509
2;9248;PL88107719950000000000006511
3;9248;PL88107719960000000000006510
4;9248;PL88107719980000000000006508
1;9249;PL88102024980000000000006512
1;9250;PL88102024980000000000006513
1;9251;PL88102024980000000000006514
4;9251;PL88107719980000000000006515
1;9253;PL88102024980000000000006518
4;9253;PL88107719980000000000006519
4;9253;PL88107719980000000000006520
1;9255;PL88102024980000000000006523
2;9255;PL88107719950000000000006524
2;9255;PL88107719950000000000006525
1;9256;PL88102024980000000000006526
4;9256;PL88107719980000000000006527
1;9258;PL88102024980000000000006530
1;9259;PL88102024980000000000006531
2;9259;PL88107719950000000000006532
3;9259;PL88107719960000000000006533
1;9262;PL88102024980000000000006537
4;9262;PL88107719980000000000006538
1;9263;PL88102024980000000000006539
4;9263;PL88107719980000000000006540
1;9264;PL88102024980000000000006541
3;9264;PL88107719960000000000006542
1;9265;PL88102024980000000000006543
3;9265;PL88107719960000000000006544
3;9265;PL88107719960000000000006545
1;9268;PL88102024980000000000006551
2;9268;PL88107719950000000000006552
2;9268;PL88107719950000000000006553
1;9270;PL88102024980000000000006556
1;9273;PL88102024980000000000006560
1;9279;PL88102024980000000000006570
2;9279;PL88107719950000000000006572
3;9279;PL88107719960000000000006571
1;9285;PL88102024980000000000006583
3;9285;PL88107719960000000000006584
1;9286;PL88102024980000000000006585
2;9286;PL88107719950000000000006587
3;9286;PL88107719960000000000006586
1;9289;PL88102024980000000000006590
2;9289;PL88107719950000000000006593
3;9289;PL88107719960000000000006592
4;9289;PL88107719980000000000006591
4;9289;PL88107719980000000000006594
1;9292;PL88102024980000000000006599
3;9292;PL88107719960000000000006600
3;9292;PL88107719960000000000006601
1;9294;PL88102024980000000000006604
2;9294;PL88107719950000000000006605
1;9297;PL88102024980000000000006612
2;9297;PL88107719950000000000006614
4;9297;PL88107719980000000000006613
1;9298;PL88102024980000000000006615
1;9302;PL88102024980000000000006621
3;9302;PL88107719960000000000006622
1;9303;PL88102024980000000000006623
2;9303;PL88107719950000000000006624
1;9307;PL88102024980000000000006629
4;9307;PL88107719980000000000006630
1;9308;PL88102024980000000000006631
4;9308;PL88107719980000000000006632
1;9309;PL88102024980000000000006633
2;9309;PL88107719950000000000006634
2;9309;PL88107719950000000000006635
2;9309;PL88107719950000000000006637
3;9309;PL88107719960000000000006636
3;9309;PL88107719960000000000006638
1;9314;PL88102024980000000000006651
1;9317;PL88102024980000000000006657
2;9317;PL88107719950000000000006658
1;9321;PL88102024980000000000006665
4;9321;PL88107719980000000000006666
1;9323;PL88102024980000000000006668
2;9323;PL88107719950000000000006669
1;9324;PL88102024980000000000006670
2;9324;PL88107719950000000000006674
3;9324;PL88107719960000000000006672
3;9324;PL88107719960000000000006673
4;9324;PL88107719980000000000006671
1;9326;PL88102024980000000000006677
2;9326;PL88107719950000000000006679
3;9326;PL88107719960000000000006678
1;9328;PL88102024980000000000006682
1;9329;PL88102024980000000000006683
4;9329;PL88107719980000000000006684
1;9330;PL88102024980000000000006685
2;9330;PL88107719950000000000006686
4;9330;PL88107719980000000000006687
1;9333;PL88102024980000000000006692
4;9333;PL88107719980000000000006693
1;9335;PL88102024980000000000006695
1;9336;PL88102024980000000000006696
1;9339;PL88102024980000000000006701
2;9339;PL88107719950000000000006702
2;9339;PL88107719950000000000006703
1;9340;PL88102024980000000000006704
1;9341;PL88102024980000000000006705
3;9341;PL88107719960000000000006706
4;9341;PL88107719980000000000006707
1;9342;PL88102024980000000000006708
3;9342;PL88107719960000000000006709
4;9342;PL88107719980000000000006710
1;9343;PL88102024980000000000006711
1;9344;PL88102024980000000000006712
2;9344;PL88107719950000000000006713
1;9346;PL88102024980000000000006715
3;9346;PL88107719960000000000006717
4;9346;PL88107719980000000000006716
1;9347;PL88102024980000000000006718
3;9347;PL88107719960000000000006719
3;9347;PL88107719960000000000006720
1;9348;PL88102024980000000000006721
3;9348;PL88107719960000000000006722
1;9349;PL88102024980000000000006723
3;9349;PL88107719960000000000006724
1;9351;PL88102024980000000000006727
1;9353;PL88102024980000000000006730
4;9353;PL88107719980000000000006731
4;9353;PL88107719980000000000006732
4;9353;PL88107719980000000000006733
1;9354;PL88102024980000000000006734
3;9354;PL88107719960000000000006735
1;9356;PL88102024980000000000006737
1;9357;PL88102024980000000000006738
2;9357;PL88107719950000000000006739
1;9358;PL88102024980000000000006740
4;9358;PL88107719980000000000006741
1;9359;PL88102024980000000000006742
3;9359;PL88107719960000000000006743
4;9359;PL88107719980000000000006744
1;9360;PL88102024980000000000006745
1;9363;PL88102024980000000000006749
3;9363;PL88107719960000000000006750
4;9363;PL88107719980000000000006751
1;9364;PL88102024980000000000006752
2;9364;PL88107719950000000000006753
2;9364;PL88107719950000000000006754
1;9366;PL88102024980000000000006756
4;9366;PL88107719980000000000006757
1;9369;PL88102024980000000000006762
1;9370;PL88102024980000000000006763
2;9370;PL88107719950000000000006764
2;9370;PL88107719950000000000006766
3;9370;PL88107719960000000000006765
1;9371;PL88102024980000000000006767
4;9371;PL88107719980000000000006768
1;9373;PL88102024980000000000006775
3;9373;PL88107719960000000000006776
1;9374;PL88102024980000000000006777
1;9375;PL88102024980000000000006778
3;9375;PL88107719960000000000006779
1;9376;PL88102024980000000000006780
2;9376;PL88107719950000000000006781
1;9377;PL88102024980000000000006782
2;9377;PL88107719950000000000006783
1;9383;PL88102024980000000000006800
2;9383;PL88107719950000000000006801
3;9383;PL88107719960000000000006802
1;9384;PL88102024980000000000006803
2;9384;PL88107719950000000000006804
2;9384;PL88107719950000000000006805
1;9386;PL88102024980000000000006809
3;9386;PL88107719960000000000006810
4;9386;PL88107719980000000000006811
1;9387;PL88102024980000000000006812
2;9387;PL88107719950000000000006813
1;9388;PL88102024980000000000006814
3;9388;PL88107719960000000000006815
3;9388;PL88107719960000000000006816
3;9388;PL88107719960000000000006817
1;9390;PL88102024980000000000006820
4;9390;PL88107719980000000000006821
1;9392;PL88102024980000000000006826
1;9393;PL88102024980000000000006827
1;9394;PL88102024980000000000006828
3;9394;PL88107719960000000000006831
3;9394;PL88107719960000000000006829
4;9394;PL88107719980000000000006830
1;9395;PL88102024980000000000006832
1;9396;PL88102024980000000000006833
1;9398;PL88102024980000000000006836
4;9398;PL88107719980000000000006837
1;9399;PL88102024980000000000006838
1;9400;PL88102024980000000000006839
2;9400;PL88107719950000000000006840
3;9400;PL88107719960000000000006842
4;9400;PL88107719980000000000006841
1;9401;PL88102024980000000000006843
2;9401;PL88107719950000000000006844
1;9406;PL88102024980000000000006852
2;9406;PL88107719950000000000006853
1;9408;PL88102024980000000000006855
1;9411;PL88102024980000000000006862
1;9412;PL88102024980000000000006863
2;9412;PL88107719950000000000006864
1;9413;PL88102024980000000000006865
2;9413;PL88107719950000000000006867
3;9413;PL88107719960000000000006866
1;9414;PL88102024980000000000006868
3;9414;PL88107719960000000000006869
1;9415;PL88102024980000000000006870
1;9417;PL88102024980000000000006872
2;9417;PL88107719950000000000006873
1;9420;PL88102024980000000000006877
1;9424;PL88102024980000000000006884
2;9424;PL88107719950000000000006886
4;9424;PL88107719980000000000006885
1;9426;PL88102024980000000000006888
1;9427;PL88102024980000000000006889
2;9427;PL88107719950000000000006890
1;9429;PL88102024980000000000006892
4;9429;PL88107719980000000000006893
1;9430;PL88102024980000000000006894
3;9430;PL88107719960000000000006895
3;9430;PL88107719960000000000006896
3;9430;PL88107719960000000000006897
1;9432;PL88102024980000000000006902
1;9436;PL88102024980000000000006912
3;9436;PL88107719960000000000006913
3;9436;PL88107719960000000000006914
1;9438;PL88102024980000000000006919
2;9438;PL88107719950000000000006920
2;9438;PL88107719950000000000006921
3;9438;PL88107719960000000000006922
1;9439;PL88102024980000000000006923
2;9439;PL88107719950000000000006924
2;9439;PL88107719950000000000006925
3;9439;PL88107719960000000000006926
3;9439;PL88107719960000000000006927
1;9440;PL88102024980000000000006928
1;9441;PL88102024980000000000006929
1;9442;PL88102024980000000000006930
4;9442;PL88107719980000000000006931
1;9448;PL88102024980000000000006941
1;9449;PL88102024980000000000006942
4;9449;PL88107719980000000000006943
1;9450;PL88102024980000000000006944
3;9450;PL88107719960000000000006945
1;9454;PL88102024980000000000006951
3;9454;PL88107719960000000000006952
4;9454;PL88107719980000000000006953
1;9457;PL88102024980000000000006961
4;9457;PL88107719980000000000006962
1;9460;PL88102024980000000000006969
1;9463;PL88102024980000000000006972
2;9463;PL88107719950000000000006973
1;9465;PL88102024980000000000006976
2;9465;PL88107719950000000000006977
3;9465;PL88107719960000000000006978
3;9465;PL88107719960000000000006979
4;9465;PL88107719980000000000006980
1;9466;PL88102024980000000000006981
4;9466;PL88107719980000000000006982
4;9466;PL88107719980000000000006983
1;9468;PL88102024980000000000006988
4;9468;PL88107719980000000000006989
1;9470;PL88102024980000000000006993
2;9470;PL88107719950000000000006994
2;9470;PL88107719950000000000006995
1;9474;PL88102024980000000000007002
3;9474;PL88107719960000000000007003
3;9474;PL88107719960000000000007004
1;9475;PL88102024980000000000007005
4;9475;PL88107719980000000000007006
1;9477;PL88102024980000000000007010
2;9477;PL88107719950000000000007011
1;9480;PL88102024980000000000007020
2;9480;PL88107719950000000000007022
4;9480;PL88107719980000000000007021
1;9482;PL88102024980000000000007024
1;9483;PL88102024980000000000007025
4;9483;PL88107719980000000000007026
1;9485;PL88102024980000000000007029
2;9485;PL88107719950000000000007030
1;9488;PL88102024980000000000007034
1;9492;PL88102024980000000000007039
1;9493;PL88102024980000000000007040
1;9497;PL88102024980000000000007054
3;9497;PL88107719960000000000007055
1;9499;PL88102024980000000000007058
2;9499;PL88107719950000000000007059
1;9502;PL88102024980000000000007063
3;9502;PL88107719960000000000007064
1;9506;PL88102024980000000000007068
1;9508;PL88102024980000000000007071
2;9508;PL88107719950000000000007074
3;9508;PL88107719960000000000007072
3;9508;PL88107719960000000000007073
4;9508;PL88107719980000000000007075
1;9510;PL88102024980000000000007080
2;9510;PL88107719950000000000007082
3;9510;PL88107719960000000000007081
1;9511;PL88102024980000000000007083
2;9511;PL88107719950000000000007084
4;9511;PL88107719980000000000007085
4;9511;PL88107719980000000000007086
1;9512;PL88102024980000000000007087
1;9513;PL88102024980000000000007088
4;9513;PL88107719980000000000007089
1;9519;PL88102024980000000000007103
4;9519;PL88107719980000000000007104
1;9520;PL88102024980000000000007105
4;9520;PL88107719980000000000007106
1;9521;PL88102024980000000000007107
3;9521;PL88107719960000000000007108
4;9521;PL88107719980000000000007109
1;9522;PL88102024980000000000007110
2;9522;PL88107719950000000000007111
3;9522;PL88107719960000000000007112
3;9522;PL88107719960000000000007113
1;9525;PL88102024980000000000007117
1;9526;PL88102024980000000000007118
4;9526;PL88107719980000000000007119
1;9529;PL88102024980000000000007125
1;9532;PL88102024980000000000007128
1;9533;PL88102024980000000000007129
1;9534;PL88102024980000000000007130
4;9534;PL88107719980000000000007131
1;9537;PL88102024980000000000007139
2;9537;PL88107719950000000000007140
3;9537;PL88107719960000000000007141
3;9537;PL88107719960000000000007142
4;9537;PL88107719980000000000007143
1;9538;PL88102024980000000000007144
3;9538;PL88107719960000000000007145
3;9538;PL88107719960000000000007147
4;9538;PL88107719980000000000007146
1;9540;PL88102024980000000000007151
2;9540;PL88107719950000000000007152
1;9541;PL88102024980000000000007153
1;9545;PL88102024980000000000007162
1;9546;PL88102024980000000000007163
3;9546;PL88107719960000000000007164
1;9548;PL88102024980000000000007169
3;9548;PL88107719960000000000007170
1;9551;PL88102024980000000000007175
3;9551;PL88107719960000000000007176
3;9551;PL88107719960000000000007177
1;9555;PL88102024980000000000007184
4;9555;PL88107719980000000000007185
4;9555;PL88107719980000000000007186
1;9557;PL88102024980000000000007189
1;9558;PL88102024980000000000007190
2;9558;PL88107719950000000000007191
1;9560;PL88102024980000000000007198
2;9560;PL88107719950000000000007199
1;9561;PL88102024980000000000007200
1;9563;PL88102024980000000000007203
2;9563;PL88107719950000000000007207
3;9563;PL88107719960000000000007206
4;9563;PL88107719980000000000007204
4;9563;PL88107719980000000000007205 
